customer,role,region,department,source,description,job_url,posted_date,employment_type,high_level_department
True Potential,Paraplanner,Fairfax,Financial Planning & Wealth Management,Robert Half,"Paraplanner Financial Advisor ~ Washington, D.C. area Financial Services $90k, plus great benefits, growing company! My client is well established financial services company located in the Washington, D.C. area. with a need for a Paraplanner Financial Advisor to join their experienced team! The Paraplanner will help clients achieve their financial goals through assessing their needs and providing appropriate financial product solutions. The Paraplanner Financial Advisor will be responsible for g",https://www.roberthalf.com/us/en/job/fairfax-va/paraplanner/04510-0013270556-usen?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-29T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Financial Planning Assistant / Paraplanner,Timonium,Finance,LinkedIn,"Company Description  BFG Financial Advisors is a team of independent advisors providing personalized financial planning and wealth management services to families. Our Certified Financial Planner practitioners and professional staff offer holistic financial advice, coordinating all aspects of clients' financial lives, from investing and saving to tax planning and insurance. We serve multi-generational families balancing careers, education, and caregiving responsibilities. BFG Financial Advisors ",https://www.linkedin.com/jobs/view/financial-planning-assistant-paraplanner-at-bfg-financial-advisors-4265220005?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-11T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Paraplanner - Advisor Track,Greenfield,Financial Planning & Wealth Management,CFP Board Career Center,"As a Paraplanner at ProsperiTea Planning, you will be responsible for assisting in every aspect of the financial planning process. The ideal candidate will have already obtained their CFP designation and have 2 years of RIA industry experience. This will ideally be a three-year position, at which point, the Paraplanner will begin to step into a Financial Planning role and become the primary on client relationships. We are open to this position being remote as long as we can see each other once p",https://careers.cfp.net/job/33893/paraplanner-advisor-track/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-31T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Paraplanner,Clifton Park,Financial Planning & Wealth Management,LinkedIn,"Paraplanner  Do you want to be part of a young, energetic team culture? Are you looking for an opportunity with an entrepreneurial, growing firm? If so, read on.  We believe that our client relationships start with people and purpose, and our firm culture is rooted in this fundamental appreciation of what wealth means to each individual and family.  If you are eager to be part of a dynamic, growth-oriented practice and are passionate about helping individuals and families achieve their financial",https://www.linkedin.com/jobs/view/paraplanner-at-holistic-wealth-advisors-4276889774?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-01T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Paraplanner,Nashua,Financial Planning & Wealth Management,LinkedIn,"Ameriprise � Nashua, NH � a dynamic, growth oriented, well established financial advisory practice is seeking a fulltime licensed Paraplanner. At Ameriprise Financial we help people feel confident about their financial future by providing comprehensive financial planning and investment consulting to families, individuals, and small organizations to help achieve financial goals and simplify their financial lives.  Job Purpose:  Serve as a Paraplanner, providing exceptionally friendly, helpful, hi",https://www.linkedin.com/jobs/view/paraplanner-at-ameriprise-financial-services-llc-4279012456?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-02T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Paraplanner & CSA Manager,Unknown,Financial Planning & Wealth Management,CFP Board Career Center,"Paraplanner with CFP Designation & CSA Manager  In-Person | Full-Time Position  Santa Clarita Valley, California  Salary: $94,640 starting base with bonus opportunities  Benefits: 401(k), health, dental, chiropractic, PTO  Pierson Wealth Management is hiring a CFP�-certified Paraplanner to join our team in Santa Clarita, California. This role requires a highly-organized and efficient financial planning professional who thrives in a fast paced environment.  This is a strictly in-person position w",https://careers.cfp.net/job/33831/paraplanner-and-csa-manager/?LinkSource=PremiumListing&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-29T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Financial Paraplanner,Moon Township,Finance,Indeed,"Position Overview:  We are seeking an experienced and client-oriented Financial Paraplanner to support our financial planning and advisory teams. This role offers the opportunity to work closely with clients and provide key insights, as well as contribute to developing comprehensive financial strategies. If you are passionate about finance and have a desire to grow within a collaborative team, we want to hear from you.  Responsibilities: � Assist in the preparation of financial plans, reports, a",https://www.indeed.com/viewjob?jk=68942523e6684490&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-28T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Paraplanner,Parsippany-Troy Hills,Financial Planning & Wealth Management,Indeed,"Paraplanner  Overview  Hennion & Walsh, a Registered Investment Advisory firm, is seeking a highly motivated and detail-oriented Paraplanner to support our financial planners and advisors in developing comprehensive personal financial plans for our clients. The successful candidate will be responsible for gathering and analyzing financial data, preparing reports, and creating financial projections. They will also assist in plan implementation and participate in client meetings as needed. The Par",https://www.indeed.com/viewjob?jk=687cae2c89693e24&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-26T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Financial Paraplanner,Woodstock,Finance,ZipRecruiter,"Salary: $70,000 annually with up to a 20% bonus  Goodwin Investment Advisory is a growing wealth management firm dedicated to providing comprehensive financial planning and investment management services. We are committed to delivering exceptional client experiences and tailored financial solutions. At Goodwin Investment Advisory, we are a team that loves working together. Our culture is anchored by our core values. We believe that having humility alongside confidence is essential. We are dedica","https://www.ziprecruiter.com/c/Goodwin-Investment-Advisory/Job/Financial-Paraplanner/-in-Woodstock,GA?jid=62a1264b9d0bf247&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",2025-07-29T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Paraplanner,North Brunswick Township,Financial Planning & Wealth Management,Indeed,"About Our Firm  At The Garback Agency, we are a client-focused financial planning and investment advisory firm committed to helping individuals and families achieve clarity, confidence, and financial independence through comprehensive planning. We believe in the power of collaboration, integrity, and continuous learning�and we�re looking for a talented paraplanner who is eager to grow into a future financial planner within our firm.  Position Summary  We are seeking a detail-oriented and motivat",https://www.indeed.com/viewjob?jk=d9ae74a73b08a038&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-23T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Licensed paraplanner with 2-4 years industry experience,Teaneck,IT,LinkedIn,"Company Description  Borger Financial specializes in Wealth Management, Retirement Planning, Risk Management, and Business Owner Succession Planning. We offer investment advisory services through our partnership with Kestra Advisory Services, LLC, and securities through Kestra Investment Services, LLC.  Role Description  This is a full-time hybrid role for a Licensed Paraplanner located in Teaneck, NJ, with some work from home acceptable. The Licensed Paraplanner will assist in preparing compreh",https://www.linkedin.com/jobs/view/licensed-paraplanner-with-2-4-years-industry-experience-at-borger-financial-4266029074?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-13T00:00:00.000Z,Full-time,IT
True Potential,Financial Paraplanner (full time) � NOT A REMOTE WORK OPPORTUNITY,Peterborough,IT,"National Association Of Personal Financial Advisors (NAPFA), NAPFA Career Center - NAPFA","Job Description: Financial Paraplanner Grove Street Fiduciary ( www.grovestreetfiduciary.com ) � a privately held fiduciary Registered Investment Advisor (RIA) � is seeking to hire or train a Financial Paraplanner for our fee-only financial planning and investment advisory firm in Peterborough, NH. We are especially interested in candidates pursuing a career in wealth management.  Onsite location: Peterborough, New Hampshire, United States Time requirements: Full time Compensation: Expected pay ",https://careers.napfa.org/jobs/21475929/financial-paraplanner-full-time-not-a-remote-work-opportunity?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-08T00:00:00.000Z,Full-time,IT
True Potential,support paraplanner,Unknown,Financial Planning & Wealth Management,ZipRecruiter,Let's Write Africa's Story Together!  Old Mutual is a firm believer in the African opportunity and our diverse talent reflects this.  Job Description na  The key focus of this role is to generate qualified leads for the Financial Advisors. The incumbent is accountable for achieving results through own efforts.  Responsible for sourcing new business. Determines the customers needs and interests Markets Old Mutual advice value proposition. Works with leads that are generated from the Orphan and Ce,"https://www.ziprecruiter.com/c/Oldmutual/Job/Support-Paraplanner/-in-Pinelands,SC?jid=0ab485781cf151de&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",2025-07-28T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Financial Services Associate � Paraplanner,Overland Park,Finance,Glassdoor,"Excellent opportunity within the financial services industry.  Looking for a team player who is interested in a long-term opportunity to grow and advance, helping shape an already successful financial planning practice. Individual must be detail and service oriented, able to manage multiple projects, and work in an environment where priorities can often shift.  This is a great opportunity to build lasting client relationships while helping individuals plan for a secure and fulfilling future. The","https://www.glassdoor.com/job-listing/financial-services-associate-%E2%80%93-paraplanner-aspire-wealth-management-JV_IC1151049_KO0,42_KE43,67.htm?jl=1009815286772&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",2025-07-17T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Paraplanner,Harrisburg,Financial Planning & Wealth Management,LinkedIn,"JOIN OUR TEAM TODAY!  We are expanding our operations to better service our growing client base. We have a Paraplanner position available in our Harrisburg, PAoffice. This is a full-time position reporting directly to our Lead Advisor.  YOUR ROLE: The Paraplanner position supports the Advisor in preparing all Client files with critical and pertinent financial planning information. They will work with Clients, independently and as a team member.  HOW YOU WILL MAKE AN IMPACT:  -Prepare financial s",https://www.linkedin.com/jobs/view/paraplanner-at-fig-talent-solutions-4267948808?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-02T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Paraplanner/Analyst/Support Advisor,West Hartford,Financial Planning & Wealth Management,Indeed,"Summary  The Paraplanner reports to the Lead Advisor and is responsible for providing technical support for the Lead Advisor. Responsibilities include data gathering, modeling, case design, scenario building, and plan and presentation development. This position offers a path to professional growth, including the opportunity to take on more responsibility and advance into an advisory role. The Paraplanner may participate in client meetings.  Essential Duties and Responsibilities � Support the Lea",https://www.indeed.com/viewjob?jk=edc677c302885d08&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-23T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Support Advisor/Paraplanner,New York,Financial Planning & Wealth Management,Career.com,"Position title: Support Advisor | Paraplanner  Position Description:  Step into an instrumental role. Help conduct the smooth operation of a fast-paced�and friendly�wealth management office. Work as an employee of an independent wealth management firm affiliated with Ameriprise Financial.  The successful candidate will possess excellent customer service and organizational skills along with a high level of competence with Microsoft Office programs, Salesforce and social media. A positive attitude",https://www.career.com/job/pizzabagel-llc/support-advisor-paraplanner/j202304200048342133705?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-16T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,"Annuity, Life Insurance, Paraplanner",Westlake,IT,LinkedIn,"Job Posting: Client Services Representative � Annuity Sales Team  Company: C2P  Job Type: Full-Time  Experience Level: 2-3 years  Education: Bachelor�s Degree Required  About Us:  At C2P, we�re on the rise and looking for ambitious individuals like you to join our team. We�re a fast-paced financial services firm that empowers financial advisors with innovative solutions. If you're hungry for growth, eager to learn, and want to build a career with unlimited potential, this is your chance to jumps",https://www.linkedin.com/jobs/view/annuity-life-insurance-paraplanner-at-c2p-enterprises-llc-4268421216?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-18T00:00:00.000Z,Full-time,IT
True Potential,Associate Paraplanner,Greenville,Financial Planning & Wealth Management,Indeed,"Job Overview Financial Planning firm seeks a highly energized and confident individual who will thrive in a busy environment to serve as an Associate Paraplanner. Candidate must be extremely professional in appearance and manner, willing to accept direction, quick to learn new things, and computer savvy. Superior phone and computer skills required.  The paraplanner will primarily assist financial advisor(s) and associate financial advisor(s) in the financial planning workflow. This position will",https://www.indeed.com/viewjob?jk=81890c453d62826e&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-08T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Paraplanner,Ball Ground,Financial Planning & Wealth Management,LinkedIn,"https://www.goodwininvestment.com/careers/  Financial Paraplanner  Woodstock, Georgia  Goodwin Investment Advisory is a growing wealth management firm dedicated to providing comprehensive financial planning and investment management services. We are committed to delivering exceptional client experiences and tailored financial solutions. At Goodwin Investment Advisory, we are a team that loves working together. Our culture is anchored by our core values. We believe that having humility alongside ",https://www.linkedin.com/jobs/view/paraplanner-at-goodwin-investment-advisory-4277286533?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-29T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Paraplanner,Columbus,Financial Planning & Wealth Management,Indeed,"We are seeking a motivated and service-minded individual to join our team as a Paraplanner. This role is ideal for someone who aspires to fast-track their career towards becoming a financial planner and wants to build lasting relationships with clients over time. No prior industry experience is necessary�we have a proven in-depth training program to support your growth.  Main Responsibilities: � Prepare financial plans, tax reports, and meeting presentations for advisors � Attend client meetings",https://www.indeed.com/viewjob?jk=14dcdbb76f481842&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-15T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Financial Planning Paraplanner,Westover Hills,Finance,Adzuna,"Company: Strittmatter Wealth Management Group (SWMG), Fort Worth TX Job Title: Financial Planning Paraplanner Hours: Full-Time Position Pay: $60-75k plus bonus  Are you looking for a career path that you can grow and thrive in and where you can make a difference? Well, look no further. Strittmatter Wealth Management Group (SWMG) is seeking an experienced Paraplanner. If you are looking for great pay, benefits and unlimited career growth opportunities, then look no further!  The Paraplanner requi",https://www.adzuna.com/details/5307546711?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-17T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Paraplanner (Onsite),Cincinnati,IT,Indeed,"ABOUT OUR CLIENT:  Our client was established in 1977 to assist employers with the implementation and operation of Defined Contribution, Defined Benefit and other employee benefit plans. They have evolved into one of the largest employee benefit firms in Southwestern Ohio.  Their staff of more than 50 professionals support a client base of over 475 companies. Our client serves clients nationally, as well as regionally in our primary market of Ohio, Kentucky, and Indiana from our administration c",https://www.indeed.com/viewjob?jk=70a693df070c10c0&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-10T00:00:00.000Z,Full-time,IT
True Potential,Paraplanner / Client Relationship Manager,Cleveland,Client Services,LinkedIn,"Summary  President�s Wealth Management is an independent financial planning practice/team, based in Cleveland, Ohio. Our team has a 40+ year history in comprehensive financial planning, working with business owners, corporate executives, and HNW families and individuals, as well as retirees and simpler situations. We work closely with just over 100 client families, typically net worths of $2MM to $60MM.  In addition to personalized planning, we manage investment accounts, annuities and insurance",https://www.linkedin.com/jobs/view/paraplanner-client-relationship-manager-at-president-s-wealth-management-4262330743?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-16T00:00:00.000Z,Full-time,Client-Facing & Sales
True Potential,Paraplanner - Wisehaupt Bray Asset Management,Palm Beach Gardens,Financial Planning & Wealth Management,Indeed,"Our Story At Wisehaupt Bray Asset Management, we pride ourselves on being your trusted advisor�the one you turn to with every important financial question, and the advisor who understands your preferences, aspirations and fears. Like a loyal friend and confidant, you can rely on us to help you through difficult times, celebrate accomplishments and encourage you in the pursuit of the future you envision.  Whether you want to plan for the next phase in life, pursue your lifelong dreams or secure y",https://www.indeed.com/viewjob?jk=4caa679d2f42f085&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-08T00:00:00.000Z,Full-time,Finance & Advisory
True Potential,Financial Paraplanner,Ludlow,Finance,LinkedIn,"Financial Paraplanner  Summary of Responsibilities:  PV Financial Group is seeking a local, community-minded and driven individual to join our growing financial planning firm.  This individual will be responsible for supporting our financial advisors in the creation and delivery of comprehensive financial plans to our valued clients. The ideal candidate has strong experience in financial planning, investment analysis and regulatory compliance and understands the importance of providing exception",https://www.linkedin.com/jobs/view/financial-paraplanner-at-pioneer-valley-financial-group-4266731916?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-15T00:00:00.000Z,Full-time,Finance & Advisory
Quilter,Change Management Lead,Holiday,Financial Planning & Wealth Management,Monster,"HR Change Management Lead page is loaded HR Change Management LeadApply locations London time type Full time posted on Posted Yesterday time left to apply End Date: August 15, 2025 (16 days left to apply) job requisition id R4234 Fixed Term Contract Duration - 11 MonthsAbout the BusinessQuilter plc is a leading provider of financial advice, investments and wealth management, committed to being the UK�s best wealth manager for clients and their advisers. Quilter oversees �116.2 billion in custome",https://www.monster.com/job-openings/change-management-lead-holiday-fl--b0a541d3-e441-488e-bb0e-1c464d49f42d?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-31T00:00:00.000Z,Full-time,Finance & Advisory
Quilter,Quilter,Asheville,Operations & Manufacturing,Fridaystaffingapi.aqore.com,"Job Position: Quilter  Location: Asheville, NC 28806  Pay Rate: $16.00/hr  Shift: 1st 6a-4:30p M-Th  Are you detail-oriented with great hand-eye coordination? Do you enjoy working in a team-oriented environment? We�re looking for a Quilting Machine Operator to join our team! What You�ll Do: � Set up and operate the quilting machine, ensuring proper placement of batting, fabric, and thread � Monitor the quilting process, stopping to correct any flaws � Follow vendor recommendations for machine op",https://fridaystaffingapi.aqore.com/api/job/googlejobs?jobId=138308&organizationCode=FridayServices&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-08T00:00:00.000Z,Full-time,Operations & Admin
Quilter,Quilt Shop Sales Associate,Oroville,Sales,Indeed,"Job Title: Quilt Shop Sales Associate (Saturdays Required) Location: Pieces of Love Quilt Shop � Oroville, CA Hours: Part-time, must be available Saturdays  Job Summary: We�re on the hunt for a friendly, fabric-loving team member who�s ready to jump in and help customers create their next masterpiece. If you can read a quilt pattern without getting cross-eyed, enjoy picking out the perfect combo of prints and solids, and aren�t afraid to do a little math, we want you on our team!  What You�ll Be",https://www.indeed.com/viewjob?jk=15250e645aa71ead&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-02T00:00:00.000Z,Full-time and Part-time,Client-Facing & Sales
Quilter,Quilting Retail Sales Associate,Medway,Sales,Indeed,"Our store is looking for a mature energetic and enthusiastic Retail Sales Associates and Sewing Instructor to assist customers in locating quilting and sewing projects. The ideal candidates have a genuine interest in assisting customers, a passion for quilting and sewing.  Experience in reading patterns, rotary cutting, piecing materials, binding quilts, color theory, free motion quilting and an understanding of longarm quilting.  Willing to receive and follow through on directions and flexible.",https://www.indeed.com/viewjob?jk=46a9f571cfbe0a7f&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-23T00:00:00.000Z,Part-time,Client-Facing & Sales
Quilter,Service Delivery Review Administrator,Exeter,Administration,Experteer,"About the Business Quilter Cheviot has been the wealth manager of choice for individuals and families for over 250 years, and today is one of the UK�s largest wealth management firms offering expert discretionary investment management and financial advice. We offer a highly personalised wealth management offering to private clients, charities, trustees, and professional partners with straightforward or more complex financial needs. We have presence throughout the UK, Ireland, Dubai and Channel I",https://us.experteer.com/career/view-jobs/service-delivery-review-administrator-exeter-ca-usa-53176967?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-30T00:00:00.000Z,Full-time,Operations & Admin
Quilter,Warehouse Sewing / Fabric specialist,Boulder,Operations & Manufacturing,Indeed,"Sewing/Fabric specialist for Warehouse position: 2-5 years minimum experience in Sewing/Quilting or Textile Industry Wage commensurate with years of experience.  Starting wage $18 with opportunities for advancement for experienced individual. Full Time positions in a clean and quiet fabric warehouse includes picking, cutting, receiving, stocking, and warehouse maintenance.  Hours are 7:30 am-5 pm Mon-Thurs. and 7:30-11:30 am on Fridays.  Requirements: � Able to lift 35 lbs � Stand and walk on yo",https://www.indeed.com/viewjob?jk=14d24107fea38b42&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-31T00:00:00.000Z,Full-time,Operations & Admin
Quilter,Industrial Sewing Machine/Quilter Specialists,Greenville,Operations & Manufacturing,Jobs Trabajo.org,Industrial Sewing Machine/Quilter Specialists  We are seeking skilled specialists to operate and maintain industrial sewing machines and quilters. Our team is responsible for producing high-performance textiles for various industries.,https://us.trabajo.org/job-3035-2b85e597008541fbe861c9697ea9d180?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-26T00:00:00.000Z,Full-time,Operations & Admin
Quilter,"Associate, Retail",McKinney,General,Indeed,"Job Title  Retail Store Associate  Reports To  Director, Store Operations and Assistant Manager  Role Summary  We are seeking passionate and experienced Part Time Retail Associates to help ensure the smooth operation of our quilting store. The ideal candidate will have a deep appreciation for quilting and crafting, along with strong leadership and organizational skills.  Primary Responsibilities  Customer Service & Experience: � Ensure that customers receive exceptional service and assistance wi",https://www.indeed.com/viewjob?jk=265a6f0447b90846&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-17T00:00:00.000Z,Part-time,Other
Quilter,Opportunistic Application,Los Angeles,Operations & Manufacturing,Expertini,"Job Description Job Description About Quilter At Quilter, we are helping electrical engineers save time and accomplish more by automating the tedious and time-consuming task of designing printed circuit boards (PCBs). Our small team is composed of experts in electrical engineering, electromagnetic simulation, ML/AI, and high-performance computing (HPC). We are inventing and leveraging novel techniques to solve the decades-old problem of automating circuit board design where today hundreds of bil",https://us.expertini.com/jobs/job/opportunistic-application-los-angeles-ca-quilter-5314236876/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-02T00:00:00.000Z,Full-time,Operations & Admin
Quilter,Creative Quilting and Sewing Instructor,West Jordan,Operations & Manufacturing,Jobs Trabajo.org,"Class Educator (Quilting & Sewing Instructor)  We are seeking a passionate and knowledgeable Class Educator to join our team and teach quilting and sewing classes in both in-person and virtual settings. This role is ideal for someone who loves to share their skills, enjoys helping others grow creatively, and thrives in a collaborative environment. Key Responsibilities: � Teach quilting and sewing classes (in-person and virtual), following the curriculum designed by our director of education. � O",https://us.trabajo.org/job-3035-cc1a49dc0b3d0a6b772346941074dc49?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-23T00:00:00.000Z,Full-time,Operations & Admin
Quilter,Quilting Technician,Milford,General,Indeed,"Quilting Technician  The Quilting Technician is responsible for stitching layered materials � typically fabric, foam, and backing � into decorative and functional quilted panels used in boat seats, cushions, wall panels, and other marine interior components. Craftsmanship contributes to the comfort, durability, and premium appearance of our marine products.  Key Responsibilities: � Operate quilting machines (e.g., single-needle, multi-needle, or programmable quilting machines) to create consiste",https://www.indeed.com/viewjob?jk=71a1d52525392c6a&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-01T00:00:00.000Z,Full-time,Other
Quilter,Sales Associate Position in the Quilt Industry,West Jordan,IT,Jobs Trabajo.org,"Job Title: Quilt Store Sales Associate  Location: Utah  Pay: $15-$20/hour depending on experience  Employment Type: Part Time  Store Hours: Monday-Saturday, 10:00 AM - 6:00 PM  Occasional evenings required (1-2 times per month for events such as quilt guilds)  Job Summary: We are seeking a friendly, knowledgeable, and service-oriented sales associate to assist customers with fabric, notions, quilting supplies, and TrueCut products.  Key Responsibilities:",https://us.trabajo.org/job-3035-e8c8b757d924b3f16c43fbdddd69ee38?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-01T00:00:00.000Z,Full-time,IT
Quilter,Quilt Machine Operator,Coxsackie,Operations & Manufacturing,Monster,"Job Title: Quilt Machine Operator Essential Duties and Responsibilities: "" Operate quilt cutting and sewing machines in a continuous flow manufacturing process, ensuring adherence to production and quality standards. "" Identify process disruptions or malfunctions and make minor adjustments according to standard operating procedures and protocols. "" Perform routine inspections and basic preventative maintenance on quilting equipment. "" Follow all safety policies and procedures defined by the comp",https://www.monster.com/job-openings/quilt-machine-operator-coxsackie-ny--7da77a12-8ab5-4c7b-ab34-03f6ed285fbe?mstr_dist=true&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-01T00:00:00.000Z,Full-time,Operations & Admin
Quilter,Quilter 1st Shift,Tolleson,Operations & Manufacturing,ZipRecruiter,"Be Part of the Future of Sleep!  At Serta Simmons Bedding (SSB), we're more than a mattress company, we're a leading global sleep company with a mission to help people sleep better so they can live healthier lives. With a 150-year heritage in delivering industry-leading sleep solutions, we own iconic brands including Serta, Beautyrest, Simmons and Tuft & Needle.  Job Family Plant Hourly  Exempt/Non-Exempt  Non-Exempt  Function  MFG Hourly  Essential Duties and Responsibilities  Operates within o","https://www.ziprecruiter.com/c/Serta-Simmons/Job/Quilter-1st-Shift/-in-Tolleson,AZ?jid=34ed38a1917dd6ed&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",2025-07-15T00:00:00.000Z,Full-time,Operations & Admin
Quilter,Quilt Sample Creator,Post Falls,General,Indeed,"About Us  Shabby Fabrics is a creative, online-based retailer located in beautiful Post Falls, Idaho. Since 2005, we�ve grown into a global leader in the quilting industry through innovative design, original art, and inspiring video content. As we continue to grow, we�re looking for a talented and detail-oriented Textile Sample Artist to join our team and help bring our project samples to life.  Position Overview  This hands-on position is essential to the creation of stunning sample projects, w",https://www.indeed.com/viewjob?jk=64f876c00bf78f73&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-12T00:00:00.000Z,Full-time,Other
Quilter,Quilt/Sewer/Matt Builder,Grovetown,Operations & Manufacturing,Jooble,"What You�ll Do: � Assemble panels and border per established work instructions utilizing a variety of sewing machines (eg double overcaster, brother quilter, serger) This includes sewing borders to panel cloth, producing mattress and box spring borders and covers, and overcasting both edges of quilter border materials rolls. � Read ticket collect materials required, initial, ticket, operators initial. � Operates sewing machines using foot lever and hand control and pushes aside finished covers �",https://jooble.org/jdp/8551249064154545596?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-30T00:00:00.000Z,Full-time,Operations & Admin
Quilter,Quilt Machine Operator,Hamilton,Operations & Manufacturing,Indeed,"Quilt Machine Operator  REPORTS TO: Machine Quilting Manager  CLASSIFICATION: Non-Exempt, Full-Time  SCHEDULE: Weekend Shift: Fri/Sat/Sun 5:00am to 5:30pm  JOB SUMMARY:  Responsible for completing customer quilts according to the details of the order and with MSQC quality standards, while working with all types of fabrics and sizes.  ESSENTIAL FUNCTIONS: � Set/stage quilts on the long-arm sewing machines and monitor the quilting machine to ensure no issues happen during the quilting process; i.e",https://www.indeed.com/viewjob?jk=a38b1f9ba73ec48f&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-12T00:00:00.000Z,Full-time,Operations & Admin
Quilter,Quilt repairer,Summerland,General,Craigslist,I need a skilled quilt repairer. Someone who can work on doing small tedious repairs on antique quilts. I have plenty of work for someone who can do the work.  My employee retired and I can pay $25 an hour.  Would be great to see work that has been done.  If you have experience please call me at 323-717-4805.  Lewis,https://santabarbara.craigslist.org/etc/d/summerland-skilled-quilt-repair-worker/7867456225.html?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-22T00:00:00.000Z,Full-time,Other
